鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
安南區,房地(土地+建物)+車位,臺南市安南區安富二街２２號十二樓,29.01,住,,,1141214,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140728,166.94,4,2,2,有,有,18220000,122341,坡道平面,31.09,1600000,,RPWNMLTKKIKGFBD78DA,83.13,0.0,6.22,有,
南區,房地(土地+建物),臺南市南區明興路８８３巷３２號,69.13,住,,,1141222,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140521,154.5,4,2,3,有,無,17300000,111974,,0.0,0,,RPSNMLQLJHLGFCD18DA,145.95,0.0,8.55,無,
南區,土地,田成段2297地號,12.75,都市：其他:道路用地,,,1141220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60000,4706,,0.0,0,包含公共設施保留地用地；,RPSNMLTLJHLGFCD48DA,0.0,0.0,0.0,無,085
南區,房地(土地+建物)+車位,臺南市南區埕路２９１巷４１弄５９號五樓之２,28.47,住,,,1141216,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140304,85.56,2,2,1,有,有,9060000,105891,一樓平面,9.39,0,,RPVNMLTLJHLGFCD78DA,46.23,0.0,8.6,有,
柳營區,房地(土地+建物),臺南市柳營區八老爺１４０之３６號,8801.0,,特定農業區,農牧用地,1141208,土地3建物1車位0,全,一層,透天厝,農業用,鋼筋混凝土構造、鋼骨構造,1091117,5036.83,0,0,0,無,無,137502591,27299,,0.0,0,交標的:土地三筆地上建物一筆主要用途:農業設施含牧場設施及畜牧場登記證。土地金額24524563元建物金額112978028元。農業設施；,RPVNMLSKKIKGFDD78DA,5036.83,0.0,0.0,無,
鹽水區,土地,南港段296地號,50.6,,鄉村區,乙種建築用地,1141227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,304200,6012,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKMKIKGFDD77DA,0.0,0.0,0.0,無,086
新營區,房地(土地+建物),臺南市新營區永生里富源街２２號二樓之一,24.47,商,,,1141214,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801022,146.85999999999999,3,2,2,有,有,4500000,30641,,0.0,0,,RPVNMLSLJHLGFDD78DA,110.99,0.0,0.0,有,
官田區,房地(土地+建物),臺南市官田區南７９之６０號,15860.8,,特定農業區,農牧用地,1141208,土地5建物1車位0,全,一層,透天厝,其他,鋼骨鋼筋混凝土構造、鋼骨構造,1120202,8478.48,0,0,0,無,無,238972304,28186,,0.0,0,交易標的:土地共計五筆地上建物一筆主要用途:畜牧設施含牧場設施及畜牧場登記證。土地金額45562597元建物金額193409707元。農業設施；,RPSNMLSKKIKGFFD68DA,8478.48,0.0,0.0,無,
七股區,房地(土地+建物),臺南市七股區玉成里玉成４８號,209.74,住,,,1141215,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0721220,204.63,4,2,1,有,無,1700000,8308,,0.0,0,,RPRNMLTJJHLGFGD58DA,195.63,0.0,9.0,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區佳青路一段２０２號三樓之１,25.89,,一般農業區,甲種建築用地,1141214,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141003,93.87,3,2,2,有,有,6300000,66184,一樓平面,13.79,1000000,,RPROMLSLJHLGFGD78DA,53.37,0.0,6.11,有,
七股區,房地(土地+建物),臺南市七股區樹林５５之１５號,83.77,,鄉村區,乙種建築用地,1141216,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120420,151.72,4,2,3,有,無,8900000,58661,,0.0,0,其他增建；,RPQNMLTLJHLGFGD68DA,129.03,0.0,22.69,無,087
佳里區,土地,佳里段932地號,73.5,住,,,1141231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,40816,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMJKHLGFGD87DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區明宜里１５鄰重信路１號四樓之三,13.35,商,,,1141226,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,128.12,3,2,2,有,有,4800000,37465,,0.0,0,,RPSNMLMJKHLGFGD08DA,94.55,0.0,2.85,有,088
善化區,房地(土地+建物)+車位,臺南市善化區茄拔３１之１號五樓之５,27.28,,鄉村區,乙種建築用地,1141228,土地7建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140625,99.96000000000001,2,2,1,有,有,7850000,78531,坡道平面,22.51,0,,RPTOMLSLJHLGFHD09DA,50.52,0.0,3.66,有,089
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路２２６號十四樓之２,33.36,住,,,1141214,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121208,152.38,3,2,2,有,有,13600000,89251,坡道平面,25.79,0,,RPSOMLKMKIKGFID48DA,76.55,0.0,7.69,有,090
永康區,房地(土地+建物),臺南市永康區西勢路１９巷５２之１號二樓之３,30.31,住,,,1141210,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130509,85.53,2,2,2,有,有,8800000,102888,,0.0,0,,RPTPMLQJJHLGFKD09DA,57.23,0.0,4.21,有,091
永康區,土地,大灣段4758-22地號,2.64,都市：其他:道路用地,,,1141230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,37879,,0.0,0,包含公共設施保留地用地；,RPSNMLPKJHLGFKD78DA,0.0,0.0,0.0,無,092
永康區,土地,大灣段4758-22地號,0.68,都市：其他:道路用地,,,1141230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28000,0,,0.0,0,包含公共設施保留地用地；,RPTNMLPKJHLGFKD88DA,0.0,0.0,0.0,無,092
永康區,房地(土地+建物),臺南市永康區立興街１６巷１號,8.78,住,,,1141216,土地5建物1車位0,全,一層,透天厝,住家用,磚造,0100402,14.33,3,1,1,有,無,449275,31352,,0.0,0,頭前段136地號349614元.北極段6地號86040元.7地號6843元.8地號6043元.東南段437地號736元.頭前段18建號建物0元親友、員工、共有人或其他特殊關係間之交易；急買急賣；,RPQNMLSLJHLGFKD98DA,14.32,0.0,0.0,無,094
永康區,房地(土地+建物),臺南市永康區中華西街６３巷４２之５號,87.6,住,,,1141224,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1111104,189.48999999999998,4,2,5,有,無,19000000,100269,,0.0,0,頂樓加蓋；其他增建；,RPTOMLKMJHLGFKD68DA,175.89,0.0,13.4,無,095
北區,建物,臺南市北區實踐街７１巷４７號,0.0,,,,1141221,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0630917,64.16,3,2,1,有,無,3490000,54395,,0.0,0,土地為向仁愛之家租賃使用。；建物坐落地號：康祥段320地號；其他增建；,RPRNMLKMJHLGFAD37DA,64.16,0.0,0.0,無,
安南區,土地,安吉段422地號,368.99,農,,,1141211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1680000,4553,,0.0,0,,RPSNMLMLJHLGFBD67DA,0.0,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區崇善路８３７號七樓之１,15.73,住,,,1141210,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831107,137.36,3,2,2,有,有,9400000,68433,坡道平面,0.0,0,,RPWNMLKKKIKGFCD97DA,80.1,0.0,4.98,有,096
東區,房地(土地+建物)+車位,臺南市東區榮譽街１２３巷１弄７號六樓,9.54,住,,,1141218,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880114,48.75,1,0,1,有,有,3700000,75897,坡道機械,4.94,0,其他增建；,RPQNMLQKJHLGFCD87DA,23.58,0.0,7.69,有,
東區,房地(土地+建物)+車位,臺南市東區榮譽街１２１號七樓,23.69,住,,,1141202,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880201,158.12,4,2,2,有,有,10600000,67038,坡道平面,23.0,0,,RPQNMLTLJHLGFCD28DA,93.96,0.0,9.97,有,
南區,房地(土地+建物),臺南市南區明興路１２８５巷１３號,95.83,住,,,1141231,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700707,101.45,4,2,2,有,無,2580000,25431,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；未登記建物；,RPQNMLKMJHLGFCD47DA,101.45,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號十四樓之２,22.11,住,,,1141227,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,142.55,3,2,2,有,有,18180000,133129,坡道平面,21.69,2090000,,RPVNMLKMJHLGFCD97DA,71.76,0.0,6.73,有,
新營區,房地(土地+建物)+車位,臺南市新營區金華路二段１５９號六樓之二,36.61,住,,,1141212,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070725,161.37,3,2,2,有,有,12200000,75603,坡道機械,11.79,0,,RPQNMLQLJHLGFDD08DA,102.78,0.0,9.42,有,
新營區,土地,後鎮段1439地號,1756.0,,特定農業區,農牧用地,1141217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,2164,,0.0,0,農作物；,RPQNMLMJKHLGFDD57DA,0.0,0.0,0.0,無,
新營區,車位,臺南市新營區文昌街２之８號等７６戶,0.0,,,,1141225,土地0建物1車位1,,,其他,,,,4.71,0,0,0,無,無,800000,,其他,4.71,800000,建物坐落地號：民族段627地號；僅車位交易；,RPQNMLOJKHLGFDD77DA,0.0,0.0,0.0,無,097
後壁區,土地,嘉苳段213地號,220.88,,鄉村區,乙種建築用地,1141223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,8602,,0.0,0,兄、弟之間買賣。親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKJHLGFED87DA,0.0,0.0,0.0,無,
後壁區,土地,嘉苳段208地號,733.84,,鄉村區,乙種建築用地,1141223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,5178,,0.0,0,,RPRNMLPKJHLGFED08DA,0.0,0.0,0.0,無,
六甲區,房地(土地+建物),臺南市六甲區龜子港８０巷２９弄７之８號,99.97,,鄉村區,乙種建築用地,1141211,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131226,140.94,4,2,3,有,無,8880000,63006,,0.0,0,,RPRNMLKMJHLGFFD87DA,125.76,0.0,15.18,無,
麻豆區,土地,清水段583-1地號,220.76,,鄉村區,乙種建築用地,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3339000,15125,,0.0,0,,RPSNMLKMJHLGFFD97DA,0.0,0.0,0.0,無,
大內區,土地,二重溪段104-15地號,2857.0,,山坡地保育區,農牧用地,1141221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,595,,0.0,0,,RPPNMLMJKHLGFFD67DA,0.0,0.0,0.0,無,
佳里區,土地,佳果段978地號,881.14,都市：其他:道路用地,,,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4400000,4994,,0.0,0,包含公共設施保留地用地；,RPQNMLTLKIKGFGD78DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區安西里３０鄰佳西路５２５巷８弄１８號,52.11,住,,,1141225,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010204,85.67,4,2,3,有,無,2500000,29182,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKJHLGFGD58DA,79.97,0.0,5.7,無,018
佳里區,土地,鎮安段258地號,542.72,,特定農業區,農牧用地,1141227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,780000,1437,,0.0,0,農作物；,RPUNMLKMJHLGFGD28DA,0.0,0.0,0.0,無,
左鎮區,土地,左鎮段771-1地號,999.0,,一般農業區,農牧用地,1141230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1850000,1852,,0.0,0,,RPQNMLSLJHLGFHD68DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大順二街３６號,158.27,住,,,1141216,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0840808,343.01,8,2,4,有,無,5000000,14577,一樓平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLKMJHLGFID78DA,317.28,0.0,25.73,無,
仁德區,房地(土地+建物),臺南市仁德區仁義里中清五街８０號,96.36,住,,,1141221,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930805,184.38,4,2,3,有,無,14200000,77015,,0.0,0,其他增建；,RPTNMLMJKHLGFID38DA,171.5,0.0,12.88,無,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１７６號二樓之３,23.2,住,,,1141221,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1120818,151.73000000000002,3,2,2,有,有,15080000,117873,坡道平面,34.41,1250000,,RPVNMLMKJHLGFKD78DA,77.16,0.0,5.15,有,
永康區,土地,北灣段569地號,9.49,住,,,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,89568,,0.0,0,,RPTNMLSLJHLGFKD66DA,0.0,0.0,0.0,無,
永康區,土地,北灣段556地號,20.58,住,,,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1850000,89893,,0.0,0,,RPUNMLSLJHLGFKD76DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區成功里中華路１５４巷１８弄１０號十樓之１,13.31,住,,,1141202,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820310,76.32,2,2,1,有,有,4650000,60928,,0.0,0,,RPPOMLMJKHLGFKD28DA,44.25,0.0,7.54,有,
柳營區,土地,小腿段1321地號,2495.0,,特定農業區,農牧用地,1141220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,1603,,0.0,0,,RPPNMLNJKHLGFDD67EA,0.0,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區永安路１０５巷８５弄２５號七樓之５,36.25,住,,,1141223,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141016,143.93,3,2,2,有,有,14500000,119114,一樓平面,36.47,1700000,,RPPNMLKMJHLGFKD28EA,68.54,0.0,8.6,有,
安平區,房地(土地+建物),臺南市安平區建平五街１８４巷１５弄１３號,94.0,住,,,1141225,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0870217,264.37,5,3,6,有,無,17000000,64304,,0.0,0,其他增建；,RPSNMLTKJHLGFAD18DA,241.46,3.08,19.83,無,
北區,房地(土地+建物),臺南市北區大興街５０２巷４７號,118.43,住,,,1141224,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0811029,191.62,4,2,4,有,無,10000000,52187,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLTLJHLGFAD38DA,181.47,2.08,8.07,無,
安平區,房地(土地+建物),臺南市安平區國平北路１４７號十三樓之１０,7.13,商,,,1141207,土地1建物1車位0,十三層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,76.6,2,1,1,有,有,7200000,93995,,0.0,0,,RPQNMLLMJHLGFAD37DA,46.19,0.0,3.74,有,099
安南區,房地(土地+建物),臺南市安南區安吉路一段２９０巷３２弄１２８號,101.85,住,,,1141203,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020320,247.38,6,2,5,有,無,23500000,94996,,0.0,0,,RPQNMLMJJHLGFBD27DA,204.24,0.0,43.14,無,
安南區,土地,公塭段804-2地號,462.83,住,,,1141223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6109356,13200,,0.0,0,,RPPNMLPJJHLGFBD47DA,0.0,0.0,0.0,無,
安南區,土地,佃北段1248地號,1276.48,住,,,1141222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,77227040,60500,,0.0,0,,RPSNMLMJKHLGFBD57DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區樂活五街１０６巷２８號,76.01,住,,,1141207,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1131114,172.93,4,2,4,有,無,22060000,127566,,0.0,0,,RPROMLMJKHLGFBD57DA,153.57,0.0,19.36,無,
東區,房地(土地+建物),臺南市東區東安路３０巷１０弄２０之２號,26.1,住,,,1141227,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720317,94.87,3,2,2,有,無,6500000,68515,,0.0,0,其他增建；,RPRNMLRLKIKGFCD28DA,71.36,0.0,11.06,無,100
南區,房地(土地+建物),臺南市南區中華南路二段３００巷２弄７號二樓,40.28,住,,,1141230,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,92.59,3,2,2,有,無,2500000,26998,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLJHLGFCD67DA,76.22,0.0,10.08,無,
麻豆區,土地,總爺段412地號,237.32,,特定農業區,農牧用地,1141209,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1905197,8028,,0.0,0,,RPPNMLOJKHLGFFD87DA,0.0,0.0,0.0,無,
七股區,土地,建功段36地號,395.55,,鄉村區,乙種建築用地,1141227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,15169,,0.0,0,,RPUNMLMJJHLGFGD18DA,0.0,0.0,0.0,無,
學甲區,土地,興業段659地號,1340.61,工,,,1141231,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17706300,13208,,0.0,0,659地號每坪45000元計價631、632地號每坪以1232元114年度公告現值加40%計價,RPTNMLNJKHLGFGD28DA,0.0,0.0,0.0,無,
新化區,房地(土地+建物)+車位,臺南市新化區正新北路８１巷１１弄３６號二樓之５,33.72,住,,,1141230,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140822,164.41,3,2,2,有,有,12200000,81307,坡道平面,34.04,1600000,,RPSNMLMLJHLGFHD28DA,81.51,0.0,6.26,有,
安定區,房地(土地+建物),臺南市安定區港口３５之５號,60.0,,鄉村區,乙種建築用地,1141220,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690306,99.29,1,1,2,有,無,1800000,18129,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLKMJHLGFHD38DA,99.29,0.0,0.0,無,
山上區,房地(土地+建物),臺南市山上區石子崎５１之３號,1627.0,,一般農業區,農牧用地,1141206,土地1建物1車位0,全,一層,透天厝,農業用,鋼造,0880331,115.65,3,3,1,有,無,5500000,47557,,0.0,0,其他增建；,RPQNMLNJKHLGFHD08DA,115.65,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區上崙里德崙路４４２巷３５弄６號十一樓之２,28.64,農,,,1141217,土地3建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041230,148.85000000000002,3,2,2,有,有,9300000,62479,坡道平面,29.19,0,,RPVNMLSJJHLGFID09DA,75.51,0.0,8.22,有,
歸仁區,房地(土地+建物),臺南市歸仁區武東一街４９巷７０號二樓之５,9.85,,一般農業區,甲種建築用地,1141225,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860721,35.06,1,1,1,有,有,2400000,68454,,0.0,0,,RPWOMLTJJHLGFID76DA,22.82,0.0,2.08,有,101
歸仁區,土地,崙頂段684地號,137.56,,一般農業區,農牧用地,1141204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,3635,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKMJHLGFID97DA,0.0,0.0,0.0,無,
仁德區,土地,正義段805地號,177.75,住,,,1141223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7200000,40506,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMJKHLGFID18DA,0.0,0.0,0.0,無,102
歸仁區,土地,林子邊段163地號,3526.0,,一般農業區,農牧用地,1141204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,32000000,9075,,0.0,0,,RPVOMLMJKHLGFID68DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區復華六街６７巷９號,12.71,商,,,1141224,土地1建物1車位0,一層，騎樓，地下一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,1050202,77.81,1,1,1,有,有,7300000,93818,,0.0,0,,RPOOMLRJJHLGFKD58DA,71.7,0.0,0.0,有,103
永康區,房地(土地+建物),臺南市永康區復國路７５巷１７號,103.65,住,,,1141207,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1070525,279.07,5,2,6,有,無,31880000,114237,,0.0,0,頂樓加蓋；其他增建；,RPROMLKLJHLGFKD38DA,252.51,0.0,26.56,無,104
永康區,房地(土地+建物),臺南市永康區龍中街６５１巷２２弄１３之１７號,15.37,住,,,1141230,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1100723,34.28,5,1,6,有,無,2460000,71762,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLQLJHLGFKD68DA,31.33,0.0,2.95,有,105
南區,房地(土地+建物),臺南市南區德興路１７號,76.0,住,,,1141230,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680207,145.1,5,2,4,有,無,11200000,77188,,0.0,0,陽台外推；頂樓加蓋；,RPPNMLMJKHLGFCD47EA,145.1,0.0,0.0,無,
鹽水區,房地(土地+建物),臺南市鹽水區後厝９８號,171.95,住,,,1141226,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,,203.25,4,2,2,有,無,4103460,20189,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJKHLGFDD77EA,203.25,0.0,0.0,無,
